seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
6,0,1985,small,microstar_64,thrift,4.30,18.6,28.0,0.665,17,10,1,73,0,3600,8010,0,-4410,0.00,1,0.909,1,2
6,1,1985,small,microstar_64,thrift,4.30,21.4,28.0,0.764,17,8,0,75,0,2800,6228,0,-3428,0.00,1,1.115,1,2
6,2,1986,small,microstar_64,thrift,5.20,24.0,28.0,0.855,17,8,0,90,0,2800,6243,0,-3443,0.00,1,0.902,1,2
6,3,1986,small,microstar_64,thrift,6.30,25.5,28.0,0.909,11,8,0,568,341,2900,6415,0,-3174,0.01,1,0.848,1,2
6,4,1986,small,microstar_64,thrift,5.20,24.2,28.0,0.864,15,8,0,83,0,2800,6171,0,-3371,0.00,1,1.074,1,2
6,5,1986,small,microstar_64,thrift,5.40,25.1,28.0,0.898,14,8,0,93,0,2800,6171,0,-3371,0.00,1,0.906,1,2
6,6,1987,small,microstar_64,thrift,5.20,28.1,28.0,1.003,21,8,0,78,0,2800,6299,0,-3499,0.00,1,0.835,1,2
6,7,1988,small,famiclone,thrift,5.10,26.0,28.0,0.928,17,7,0,152,0,4900,10815,0,-5915,0.00,1,1.198,1,2
6,8,1988,small,famiclone,thrift,5.90,27.2,28.0,0.973,9,6,0,433,0,4500,9916,0,-5416,0.00,1,1.008,1,2
6,9,1989,small,famiclone,thrift,4.20,24.4,28.0,0.873,19,7,0,75,0,5000,11076,0,-6076,0.00,1,1.249,1,2
6,10,1990,small,famiclone,thrift,6.60,29.6,28.0,1.058,11,7,0,3778,14433,5100,11331,0,8202,0.03,1,1.443,1,2
6,11,1990,small,famiclone,thrift,7.40,32.5,28.0,1.162,13,6,3,9669,44086,6000,13313,0,36773,0.08,1,1.600,1,2
6,12,1991,small,famiclone,thrift,8.50,37.5,28.0,1.341,5,7,5,84455,431562,7400,16546,0,422416,0.70,1,1.383,1,2
6,13,1991,small,famiclone,thrift,8.40,54.3,28.0,1.940,2,4,5,66655,341857,6400,31429,17164,316828,0.56,2,1.025,5,2
6,14,1991,medium,famiclone,thrift,6.70,814.4,983.0,0.828,0,7,1,63644,479162,11000,58774,34295,431388,0.53,3,1.214,6,5
